fdc_id,data_type,description,food_category_id
328683,market_acquisition,"Cottage cheese, 2% milkfat, BREAKSTONE (IN1) - NFY120BT5",1
328684,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNJ",1
328685,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNK",1
328686,sub_sample_food,"Tocopherols, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNC",1
328687,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNL",1
328688,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNM",1
328689,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BND",1
328690,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNE",1
328691,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNF",1
328692,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNG",1
328693,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNH",1
328694,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, BREAKSTONE (AL,IN) - NFY120BNI",1
328695,sample_food,"Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - CY120FU",1
328696,market_acquisition,"Cottage cheese, 2% milkfat, BREAKSTONE (MI1) - NFY120BSV",1
328697,market_acquisition,"Cottage cheese, 2% milkfat, BREAKSTONE (MI1) - NFY120BSW",1
328698,market_acquisition,"Cottage cheese, 2% milkfat, BREAKSTONE (OK1) - NFY120BT0",1
328699,market_acquisition,"Cottage cheese, 2% milkfat, BREAKSTONE (OK1) - NFY120BSZ",1
328700,sub_sample_food,"Tocopherols, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO2",1
328701,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO3",1
328702,sub_sample_food,"Folate, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO4",1
328703,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO5",1
328704,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO6",1
328705,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO7",1
328706,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO8",1
328707,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BO9",1
328708,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BOA",1
328709,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BOB",1
328710,sub_sample_food,"Pantothenic Acid, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BOC",1
328711,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BOD",1
328712,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, BREAKSTONE (MI,OK) - NFY120BOE",1
328713,sample_food,"Cottage cheese, 2% milkfat, store brand/other brand, KRAFT SIMPLY & MEADOW GOLD VIVA (AL,CO) - CY120FV",1
328714,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, MEADOW GOLD VIVA (CO1) - NFY120BTM",1
328715,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KRAFT SIMPLY (AL1) - NFY120BTU",1
328716,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, MEADOW GOLD VIVA (CO1) - NFY120BTL",1
328717,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KRAFT SIMPLY (AL1) - NFY120BTT",1
328718,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, store brand/other brand, KRAFT SIMPLY & MEADOW GOLD VIVA (AL,CO) - NFY120BON",1
328719,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, KRAFT SIMPLY & MEADOW GOLD VIVA (AL,CO) - NFY120BOO",1
328720,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, KRAFT SIMPLY & MEADOW GOLD VIVA (AL,CO) - NFY120BOP",1
328721,sample_food,"Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP & HORIZON ORGANIC (FL,IN) - CY120FY",1
328722,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP (FL1) - NFY120BTF",1
328723,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, HORIZON ORGANIC (IN1) - NFY120BT7",1
328724,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, HORIZON ORGANIC (IN1) - NFY120BT8",1
328725,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP (FL1) - NFY120BTG",1
328726,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP & HORIZON ORGANIC (FL,IN) - NFY120BPT",1
328727,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP & HORIZON ORGANIC (FL,IN) - NFY120BPU",1
328728,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP & HORIZON ORGANIC (FL,IN) - NFY120BPV",1
328729,sample_food,"Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL & HYVEE (MO,NY) - CY120G0",1
328730,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL (NY1) - NFY120BTH",1
328731,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL (NY1) - NFY120BTI",1
328732,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, HYVEE (MO1) - NFY120BTQ",1
328733,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL & HYVEE (MO,NY) - NFY120BQH",1
328734,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL & HYVEE (MO,NY) - NFY120BQI",1
328735,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, FRIENDSHIP ALL NATURAL & HYVEE (MO,NY) - NFY120BQK",1
328736,sample_food,"Cottage cheese, 2% milkfat, DAISY (MO,CT) - CY120FX",1
328737,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (MO1) - NFY120BSR",1
328738,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (MO1) - NFY120BSS",1
328739,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (CT1) - NFY120BSO",1
328740,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (CT1) - NFY120BSN",1
328741,sub_sample_food,"Cholesterol & moisture, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPD",1
328742,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPE",1
328743,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPF",1
328744,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPG",1
328745,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPH",1
328746,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPI",1
328747,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPJ",1
328748,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPK",1
328749,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPL",1
328750,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, DAISY (MO,CT) - NFY120BPM",1
328751,sample_food,"Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - CY120FW",1
328752,market_acquisition,"Cottage cheese, 2% milkfat, KNUDSEN (CA1) - NFY120BTD",1
328753,market_acquisition,"Cottage cheese, 2% milkfat, KNUDSEN (CA1) - NFY120BTE",1
328754,market_acquisition,"Cottage cheese, 2% milkfat, KNUDSEN (CA2) - NFY120BTB",1
328755,market_acquisition,"Cottage cheese, 2% milkfat, KNUDSEN (CA2) - NFY120BTC",1
328756,sub_sample_food,"Retinol, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BOU",1
328757,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BOV",1
328758,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BOW",1
328759,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BOX",1
328760,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BOY",1
328761,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BOZ",1
328762,sub_sample_food,"Sugars, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP0",1
328763,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP1",1
328764,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP2",1
328765,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP3",1
328766,sub_sample_food,"Pantothenic Acid, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP4",1
328767,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP5",1
328768,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, KNUDSEN (CA1,CA2) - NFY120BP6",1
328769,sample_food,"Cottage cheese, 2% milkfat, DAISY (MI,NY) - CY120FZ",1
328770,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (MI1) - NFY120BSI",1
328771,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (MI1) - NFY120BSH",1
328772,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (NY) - NFY120BSP",1
328773,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (NY) - NFY120BSQ",1
328774,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ0",1
328775,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ1",1
328776,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ2",1
328777,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ3",1
328778,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ4",1
328779,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ5",1
328780,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ6",1
328781,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ7",1
328782,sub_sample_food,"Pantothenic Acid, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ8",1
328783,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQ9",1
328784,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, DAISY (MI,NY) - NFY120BQA",1
328785,sample_food,"Cottage cheese, 2% milkfat, store brand/other brand, KING SOOPERS & KRAFT (CO,CT) - CY120G2",1
328786,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KRAFT (CT1) - NFY120BTK",1
328787,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KING SOOPERS (CO1) - NFY120BTW",1
328788,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KRAFT (CT1) - NFY120BTJ",1
328789,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KING SOOPERS (CO1) - NFY120BTV",1
328790,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, store brand/other brand, KING SOOPERS & KRAFT (CO,CT) - NFY120BR5",1
328791,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, KING SOOPERS & KRAFT (CO,CT) - NFY120BR6",1
328792,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, KING SOOPERS & KRAFT (CO,CT) - NFY120BR7",1
328793,sample_food,"Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - CY120G1",1
328794,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KROGER (MI1) - NFY120BTA",1
328795,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, SAFEWAY (CA1) - NFY120BTP",1
328796,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, KROGER (MI1) - NFY120BT9",1
328797,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, SAFEWAY (CA1) - NFY120BTO",1
328798,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQO",1
328799,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQP",1
328800,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQQ",1
328801,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQR",1
328802,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQS",1
328803,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQT",1
328804,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQU",1
328805,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQV",1
328806,sub_sample_food,"Pantothenic Acid, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQW",1
328807,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQX",1
328808,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, store brand/other brand, KROGER & SAFEWAY (CA1,MI) - NFY120BQY",1
328809,sample_food,"Cottage cheese, 2% milkfat, DAISY (FL,IN) - CY120G3",1
328810,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (FL1) - NFY120BSF",1
328811,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (FL) - NFY120BSG",1
328812,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (IN1) - NFY120BSM",1
328813,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (IN1) - NFY120BSL",1
328814,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRC",1
328815,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRE",1
328816,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRF",1
328817,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRG",1
328818,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRH",1
328819,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRI",1
328820,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRJ",1
328821,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRK",1
328822,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRL",1
328823,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, DAISY (FL,IN) - NFY120BRM",1
328824,sample_food,"Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - CY120G4",1
328825,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (NC1) - NFY120BSE",1
328826,market_acquisition,"Cottage cheese, 2% milkfat, DAISY (NC1) - NFY120BSD",1
328827,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS (CA2) - NFY120BU0",1
328828,market_acquisition,"Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS (CA2) - NFY120BTZ",1
328829,sub_sample_food,"Cholesterol, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRS",1
328830,sub_sample_food,"Minerals, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRT",1
328831,sub_sample_food,"Niacin, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRU",1
328832,sub_sample_food,"Riboflavin, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRV",1
328833,sub_sample_food,"Selenium, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRW",1
328834,sub_sample_food,"Thiamin, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRX",1
328835,sub_sample_food,"Vitamin B6, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRY",1
328836,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BRZ",1
328837,sub_sample_food,"Pantothenic Acid, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BS0",1
328838,sub_sample_food,"Proximates, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BS1",1
328839,sub_sample_food,"Vitamin B12, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BS2",1
328840,sub_sample_food,"Fatty Acids, Cottage cheese, 2% milkfat, store brand/other brand, SUNNYSIDE FARMS & DAISY (CA2,NC) - NFY120BS3",1
328841,foundation_food,"Cheese, cottage, lowfat, 2% milkfat",1
328842,sample_food,"Mozzarella cheese, low-moisture, part-skim, SARGENTO (MI) - CY120IO",1
328843,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (MI1) - NFY120CWJ",1
328844,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (MI1) - NFY120CWK",1
328845,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (MI1) - NFY120CWM",1
328846,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (MI1) - NFY120CWL",1
328847,sub_sample_food,"Minerals, Mozzarella cheese, low-moisture, part-skim, SARGENTO (MI) - NFY120DHK",1
328848,sub_sample_food,"Fatty Acids, Mozzarella cheese, low-moisture, part-skim, SARGENTO (MI) - NFY120DHL",1
328849,sub_sample_food,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (MI) - NFY120DHM",1
328850,sample_food,"Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - CY120IQ",1
328851,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA1) - NFY120CYK",1
328852,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA1) - NFY120CYI",1
328853,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA1) - NFY120CYJ",1
328854,sub_sample_food,"Minerals, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DIC",1
328855,sub_sample_food,"Fatty Acids, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DID",1
328856,sub_sample_food,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA1) - NFY120DIE",1
328857,sample_food,"Mozzarella cheese, low-moisture, part-skim, SARGENTO (CA2,NC) - CY120IM",1
328858,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (NC1) - NFY120CXS",1
328859,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CA2) - NFY120CX3",1
328860,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CA2) - NFY120CX1",1
328861,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CA2) - NFY120CX4",1
328862,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (NC1) - NFY120CXR",1
328863,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CA2) - NFY120CX2",1
328864,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (NC1) - NFY120CXP",1
328865,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (NC1) - NFY120CXQ",1
328866,sub_sample_food,"Minerals, Mozzarella cheese, low-moisture, part-skim, SARGENTO (CA2,NC) - NFY120DGT",1
328867,sub_sample_food,"Fatty Acids, Mozzarella cheese, low-moisture, part-skim, SARGENTO (CA2,NC) - NFY120DGU",1
328868,sub_sample_food,"Proximates, Mozzarella cheese, low-moisture, part-skim, SARGENTO (CA2,NC) - NFY120DGV",1
328869,sample_food,"Mozzarella cheese, low-moisture, part-skim, KRAFT (CA2,NC) - CY120IS",1
328870,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (NC1) - NFY120CY7",1
328871,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA2) - NFY120CYR",1
328872,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (NC1) - NFY120CY8",1
328873,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA2) - NFY120CYS",1
328874,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (NC1) - NFY120CY6",1
328875,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA2) - NFY120CYQ",1
328876,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (NC1) - NFY120CY5",1
328877,market_acquisition,"Mozzarella, low-moisture, part-skim, KRAFT (CA2) - NFY120CYP",1
328878,sub_sample_food,"Minerals, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA2,NC) - NFY120DJ8",1
328879,sub_sample_food,"Fatty Acids, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA2,NC) - NFY120DJ9",1
328880,sub_sample_food,"Proximates, Mozzarella cheese, low-moisture, part-skim, KRAFT (CA2,NC) - NFY120DJA",1
328881,sample_food,"Mozzarella cheese, low-moisture, part-skim, SARGENTO (CO,CT) - CY120IN",1
328882,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CO1) - NFY120CXG",1
328883,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CT1) - NFY120CX8",1
328884,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CT1) - NFY120CX6",1
328885,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CO1) - NFY120CXE",1
328886,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CO1) - NFY120CXF",1
328887,market_acquisition,"Mozzarella, low-moisture, part-skim, SARGENTO (CT1) - NFY120CX7",1
